income,name_email_similarity,foreign_request,device_os,source,email_is_free,zip_count_4w,keep_alive_session,phone_home_valid,phone_mobile_valid,device_distinct_emails_8w,proposed_credit_limit,employment_status,customer_age,month,fraud_bool
0.2,0.1811278032287048,0,windows,INTERNET,0,857,1,1,1,1,200.0,CE,40,6,0
0.6000000000000001,0.1432387631157342,0,other,INTERNET,1,1618,1,1,1,1,200.0,CA,40,3,0
0.6000000000000001,0.4107690383354465,0,windows,INTERNET,0,983,1,1,0,1,200.0,CB,50,4,0
0.1,0.8829728152531956,0,other,INTERNET,0,1411,0,1,0,0,200.0,CA,30,1,0
0.5,0.3291335434636673,0,linux,INTERNET,0,2810,0,0,1,1,200.0,CA,20,4,0
0.9,0.1032149819889801,0,linux,INTERNET,1,805,1,0,1,1,1500.0,CB,70,1,0
0.7000000000000001,0.8533031920393613,0,other,INTERNET,0,2497,1,0,1,1,1000.0,CA,30,6,0
0.9,0.7472425035590603,0,linux,INTERNET,1,863,0,0,1,1,200.0,CA,30,6,0
0.4,0.7956942076778163,0,linux,INTERNET,1,2066,1,1,1,1,200.0,CA,40,6,0
0.7000000000000001,0.8240698421137882,0,linux,INTERNET,1,789,0,1,0,1,500.0,CA,40,2,0
0.2,0.2382427688060243,0,other,TELEAPP,0,1140,0,0,1,1,200.0,CA,50,6,0
0.2,0.2462523813534277,0,other,INTERNET,0,5245,1,0,0,1,200.0,CA,20,0,0
0.6000000000000001,0.4247416056242389,0,windows,INTERNET,0,1477,0,1,1,1,200.0,CD,60,4,0
0.9,0.2350862553271042,0,linux,INTERNET,1,1782,1,0,1,1,500.0,CA,30,6,0
0.8,0.1384495311974329,0,other,TELEAPP,0,1754,0,0,1,1,200.0,CA,40,3,0
0.3,0.1173226113094973,0,other,INTERNET,1,3866,0,0,1,1,200.0,CA,20,0,0
0.9,0.2814510854080489,0,windows,INTERNET,0,366,0,0,1,1,1500.0,CA,20,6,0
0.1,0.8226250219464303,0,linux,INTERNET,1,2019,1,0,1,1,1500.0,CA,40,0,0
0.1,0.6064040318779222,0,other,INTERNET,0,506,0,0,1,1,200.0,CA,20,2,0
0.4,0.8034772609052355,0,windows,INTERNET,0,3608,0,0,1,1,200.0,CA,40,2,0
0.4,0.2203939786095001,0,other,INTERNET,0,1400,1,1,1,1,1500.0,CA,50,1,0
0.9,0.1919241747898566,0,linux,INTERNET,0,2403,1,1,0,1,500.0,CA,30,6,0
0.6000000000000001,0.5690327163817382,0,linux,INTERNET,1,1619,0,0,1,1,200.0,CA,20,3,0
0.8,0.9417290715752246,0,other,INTERNET,1,1591,1,0,1,1,1500.0,CB,20,3,0
0.4,0.4672714032272125,0,macintosh,INTERNET,1,1434,1,1,1,1,200.0,CE,20,5,0
0.9,0.7392512356869778,0,x11,INTERNET,0,1791,0,0,1,1,500.0,CA,40,4,0
0.6000000000000001,0.6761435953932435,0,x11,INTERNET,1,3026,1,0,1,1,200.0,CA,30,1,0
0.7000000000000001,0.13678499613968,0,other,INTERNET,0,1931,1,1,1,1,500.0,CA,30,3,0
0.1,0.4964784860169161,0,windows,INTERNET,1,1322,1,1,1,1,200.0,CA,20,5,0
0.1,0.3124928626654403,0,windows,INTERNET,1,1342,1,0,1,1,200.0,CA,20,6,0
0.6000000000000001,0.5978079056964286,0,other,INTERNET,1,2266,1,0,1,1,200.0,CB,30,1,0
0.1,0.7504223628628441,0,linux,INTERNET,1,2529,1,0,1,1,200.0,CA,30,2,0
0.8,0.4271271587857865,0,other,INTERNET,1,418,1,1,0,1,500.0,CA,40,7,0
0.1,0.3057069969523513,0,windows,INTERNET,1,3821,1,0,1,1,200.0,CA,20,1,0
0.9,0.1449233498939125,0,windows,INTERNET,0,1053,1,1,1,1,1500.0,CA,50,0,0
0.7000000000000001,0.4260104643233316,0,other,INTERNET,0,1200,1,0,1,1,200.0,CA,20,0,0
0.9,0.8727102448186599,0,other,INTERNET,0,310,0,0,1,1,500.0,CA,40,4,0
0.3,0.7157287494421808,0,other,INTERNET,0,2220,1,0,1,1,200.0,CA,50,4,0
0.9,0.0370327758015091,0,macintosh,INTERNET,0,1211,0,0,1,1,200.0,CA,50,6,0
0.7000000000000001,0.64558851430111,0,windows,INTERNET,0,1446,1,0,1,1,200.0,CA,40,2,0
0.8,0.1612502130966311,0,windows,INTERNET,0,505,1,0,1,1,1500.0,CA,30,2,0
0.6000000000000001,0.8729407164959341,0,other,INTERNET,0,1524,1,1,1,1,1500.0,CB,40,0,0
0.1,0.9119132070056246,0,linux,INTERNET,1,3497,1,1,1,1,200.0,CA,30,3,0
0.4,0.2957267693775456,0,windows,INTERNET,0,349,1,0,1,1,200.0,CA,50,1,0
0.2,0.7157829728410522,0,linux,INTERNET,0,2004,1,0,1,1,200.0,CA,40,3,0
0.9,0.8495729082329717,0,windows,INTERNET,0,2117,0,1,1,1,500.0,CA,30,2,0
0.9,0.3540488388667811,0,other,INTERNET,0,985,0,1,1,1,200.0,CB,40,1,0
0.9,0.1394114627420269,0,other,INTERNET,1,1023,0,0,1,2,200.0,CB,20,0,0
0.8,0.8984305541087054,0,windows,INTERNET,0,1090,0,0,1,1,1500.0,CA,40,1,0
0.9,0.4496472269804915,0,windows,INTERNET,1,1868,1,0,1,1,500.0,CA,60,3,0
0.9,0.7928641569218833,0,windows,INTERNET,1,3696,1,0,1,1,1500.0,CB,40,0,0
0.4,0.6891969152532106,0,linux,INTERNET,1,911,0,0,1,1,200.0,CA,20,2,0
0.1,0.5271633558920866,0,linux,INTERNET,1,590,1,0,1,1,200.0,CC,50,3,0
0.5,0.5072002616747536,0,other,INTERNET,0,3119,1,1,1,1,200.0,CE,30,5,0
0.9,0.7812520043407714,0,linux,INTERNET,0,1011,0,0,1,1,200.0,CA,40,2,0
0.6000000000000001,0.888275843646086,0,linux,INTERNET,1,1153,1,0,1,1,200.0,CA,50,6,0
0.9,0.3212803065000541,0,windows,INTERNET,1,1040,1,1,1,1,200.0,CA,30,6,0
0.5,0.057271205244104,0,other,INTERNET,0,2246,0,0,1,1,200.0,CA,20,0,0
0.7000000000000001,0.7269541000169184,0,linux,INTERNET,1,2066,1,1,1,1,200.0,CB,20,0,0
0.9,0.287077654827328,0,windows,INTERNET,1,399,0,0,1,1,2000.0,CA,50,4,0
0.2,0.2510897529610151,0,linux,INTERNET,1,2041,0,0,1,1,500.0,CB,30,2,0
0.9,0.8438671644518239,0,linux,INTERNET,1,5492,1,0,1,1,1500.0,CB,20,1,0
0.9,0.0950533902936652,1,linux,INTERNET,1,2717,0,0,1,1,200.0,CA,30,1,0
0.9,0.8393056583626062,0,other,INTERNET,0,844,1,1,1,1,1500.0,CB,30,0,0
0.7000000000000001,0.2214404677218354,0,linux,INTERNET,1,2691,0,0,1,1,1000.0,CE,30,0,0
0.9,0.0168934852160295,0,other,INTERNET,0,907,0,1,1,1,1500.0,CA,50,5,0
0.1,0.8927853477033686,0,other,INTERNET,0,3264,0,1,1,1,200.0,CD,50,1,0
0.8,0.1449090201899738,0,linux,INTERNET,0,3373,1,0,1,1,1500.0,CB,50,0,0
0.9,0.4748534683263222,0,windows,INTERNET,0,527,1,1,1,1,200.0,CA,30,7,0
0.8,0.1930471114386405,0,windows,INTERNET,1,1197,0,0,1,1,200.0,CA,30,5,0
0.6000000000000001,0.8866715757800738,0,windows,INTERNET,0,2781,0,1,0,0,200.0,CA,50,3,0
0.8,0.5370970351342644,0,other,INTERNET,0,692,0,1,1,1,200.0,CA,30,5,0
0.2,0.0377992998898576,0,linux,INTERNET,1,1644,1,0,1,1,200.0,CA,30,1,0
0.7000000000000001,0.4075047152934596,0,other,INTERNET,0,1019,1,0,1,1,200.0,CA,20,7,0
0.5,0.77585469663649,0,linux,INTERNET,1,471,1,0,1,1,200.0,CA,30,7,0
0.8,0.8892054163399968,0,macintosh,INTERNET,1,751,0,0,1,1,500.0,CA,50,7,0
0.1,0.3584327579017899,0,windows,INTERNET,1,2282,1,0,1,1,200.0,CB,30,5,0
0.4,0.2444033812949684,0,linux,INTERNET,1,1587,0,0,1,1,200.0,CF,30,0,0
0.9,0.3407189226022649,0,linux,INTERNET,0,1046,0,0,1,1,200.0,CA,20,5,0
0.4,0.8115199887361562,0,linux,INTERNET,1,690,1,0,1,1,200.0,CA,30,0,0
0.2,0.2631831147854274,0,other,INTERNET,1,959,1,0,1,1,1000.0,CA,30,2,0
0.9,0.8351467574408371,0,other,INTERNET,0,2003,0,0,1,1,500.0,CA,40,3,0
0.9,0.075843324404004,0,other,INTERNET,1,618,0,0,1,1,500.0,CA,40,4,0
0.7000000000000001,0.7553404763630764,0,linux,INTERNET,1,1069,0,0,1,1,1500.0,CA,50,3,0
0.4,0.5646154813633814,0,windows,INTERNET,1,1581,1,0,1,1,200.0,CB,40,7,0
0.1,0.8482733030789866,0,other,INTERNET,1,2289,1,0,1,1,200.0,CA,30,1,0
0.2,0.2828954976220973,0,windows,INTERNET,1,1733,1,1,1,1,500.0,CA,40,6,0
0.9,0.5626316337666617,0,windows,INTERNET,0,3393,1,1,1,1,1500.0,CB,40,0,0
0.5,0.0944587641179056,0,windows,INTERNET,1,2588,0,0,1,1,200.0,CA,40,2,0
0.7000000000000001,0.1236830887437856,0,linux,INTERNET,1,1418,0,1,0,1,200.0,CF,40,0,0
0.6000000000000001,0.1242933697626031,0,linux,INTERNET,1,1928,1,0,1,1,500.0,CA,30,4,0
0.4,0.7692194509255991,0,windows,INTERNET,1,1601,0,0,1,1,200.0,CA,20,2,0
0.7000000000000001,0.3552283095444403,0,linux,INTERNET,1,791,0,0,1,1,1500.0,CA,50,1,0
0.6000000000000001,0.9067166183336702,0,windows,INTERNET,1,1650,1,0,1,1,200.0,CA,30,3,0
0.9,0.2205001830936843,0,other,INTERNET,0,1302,1,0,1,1,200.0,CA,30,5,0
0.6000000000000001,0.9932982119408558,0,other,INTERNET,0,772,1,1,1,1,200.0,CA,30,4,0
0.9,0.0956490394289354,0,other,INTERNET,0,1486,1,0,1,1,1500.0,CA,50,0,0
0.9,0.1339058776914198,0,windows,INTERNET,1,986,1,1,1,1,1500.0,CA,50,6,0
0.8,0.7362901403625974,0,linux,INTERNET,1,2613,1,0,1,2,200.0,CA,30,6,0
0.4,0.8297142474314632,0,macintosh,INTERNET,1,294,0,0,1,1,200.0,CA,20,3,0
0.1,0.8001517023006418,0,linux,INTERNET,1,1353,0,1,1,2,200.0,CA,30,2,0
0.9,0.7216419837547506,0,windows,INTERNET,0,3338,1,1,1,1,1500.0,CA,50,6,0
0.9,0.0459107614798017,0,linux,INTERNET,0,1027,0,0,1,1,1500.0,CA,30,0,0
0.9,0.6915089947002322,0,macintosh,INTERNET,1,776,0,0,1,1,200.0,CA,30,4,0
0.9,0.6846030469767969,0,macintosh,INTERNET,1,584,1,1,1,1,200.0,CB,40,0,0
0.4,0.0685695996434642,0,linux,INTERNET,0,2980,1,0,1,1,200.0,CA,30,0,0
0.2,0.9968116059057398,0,other,INTERNET,0,4670,1,0,1,1,200.0,CB,20,0,0
0.3,0.5909058291710688,0,windows,INTERNET,0,4154,1,1,0,1,200.0,CA,40,1,0
0.8,0.2910863410228164,0,linux,INTERNET,1,1268,1,0,1,1,1500.0,CA,40,3,0
0.1,0.2729364566636815,0,windows,INTERNET,0,1558,1,0,1,1,200.0,CD,20,2,0
0.2,0.0400382104862789,0,other,INTERNET,0,1388,1,0,1,1,200.0,CB,20,0,0
0.9,0.2061540096574937,0,other,INTERNET,1,936,0,1,0,1,2000.0,CA,50,5,0
0.5,0.8941657707247614,0,linux,INTERNET,1,1336,0,0,1,1,200.0,CE,20,4,0
0.1,0.7156580457813884,0,macintosh,INTERNET,1,1703,1,0,1,1,200.0,CA,30,0,0
0.7000000000000001,0.7881602244508688,0,windows,INTERNET,1,880,0,0,1,1,200.0,CA,30,7,0
0.9,0.1928208918552947,0,linux,INTERNET,0,1571,1,1,1,1,200.0,CA,40,6,0
0.9,0.6081113719832343,0,windows,INTERNET,1,870,1,1,1,1,1500.0,CD,30,1,0
0.6000000000000001,0.8713583577237878,0,linux,INTERNET,0,3485,1,0,1,1,1500.0,CA,20,0,0
0.1,0.0959757647233081,0,other,INTERNET,0,1262,1,1,1,1,500.0,CD,20,2,0
0.9,0.0865111104933427,0,other,INTERNET,1,1004,1,1,1,1,200.0,CA,30,7,0
0.8,0.9833874357819098,0,linux,INTERNET,1,382,1,0,1,1,200.0,CA,30,3,0
0.9,0.6149111999294359,0,linux,INTERNET,1,817,1,0,1,1,200.0,CA,30,1,0
0.3,0.6845449073400921,0,other,INTERNET,1,1887,1,0,1,1,500.0,CA,30,7,0
0.2,0.6351173689676031,0,linux,INTERNET,1,1656,1,0,1,1,200.0,CA,20,0,0
0.9,0.2004803744313825,0,linux,INTERNET,1,2758,0,1,0,1,1500.0,CB,50,2,0
0.9,0.4645061838439944,0,linux,INTERNET,1,532,1,0,1,1,200.0,CA,30,2,0
0.7000000000000001,0.1691534065163908,0,other,INTERNET,0,2327,0,0,1,1,200.0,CA,20,5,0
0.7000000000000001,0.0391880921146056,0,linux,INTERNET,1,1001,0,0,0,1,1500.0,CA,50,2,0
0.4,0.1050182729966567,0,macintosh,INTERNET,1,947,0,0,1,1,200.0,CA,20,4,0
0.1,0.3273408976453522,0,linux,INTERNET,1,1118,1,1,1,1,200.0,CA,30,3,0
0.1,0.5286951364393527,0,windows,INTERNET,1,749,1,1,1,1,1500.0,CA,30,1,0
0.7000000000000001,0.1117113957944475,0,linux,INTERNET,1,825,1,1,1,1,200.0,CA,30,5,0
0.9,0.9879672724537318,0,linux,INTERNET,0,831,0,1,0,1,200.0,CA,40,3,0
0.1,0.0729073525718403,0,other,INTERNET,1,1286,0,0,0,1,1000.0,CC,60,3,0
0.2,0.8750446012405769,0,other,INTERNET,1,1837,0,1,1,1,200.0,CC,50,6,0
0.1,0.154791949077048,0,linux,INTERNET,1,1779,1,0,1,1,200.0,CA,30,1,0
0.8,0.1176078390866379,0,linux,INTERNET,1,1035,1,0,1,1,200.0,CA,30,4,0
0.7000000000000001,0.4064264271194813,0,linux,INTERNET,0,3105,1,1,0,1,200.0,CC,50,2,0
0.6000000000000001,0.7955719162247034,0,other,INTERNET,1,2544,0,0,1,1,1000.0,CA,20,3,0
0.1,0.4276324312010165,0,linux,INTERNET,1,1438,1,0,1,1,1000.0,CA,50,5,0
0.1,0.0654966988280518,0,other,INTERNET,1,1101,1,1,0,1,200.0,CA,50,3,0
0.7000000000000001,0.5852609162403356,0,other,INTERNET,0,1473,1,0,1,1,200.0,CA,20,2,0
0.6000000000000001,0.7029696900705074,0,windows,INTERNET,1,1341,1,0,1,1,200.0,CB,20,0,0
0.8,0.8548970066783801,0,linux,INTERNET,0,2347,1,0,1,1,200.0,CA,20,6,0
0.1,0.2924358091793163,0,windows,INTERNET,1,1158,0,0,1,1,200.0,CA,20,5,0
0.8,0.2083358874818865,1,windows,INTERNET,1,922,1,1,0,1,200.0,CA,20,4,0
0.4,0.4528751994030401,0,windows,INTERNET,0,1139,1,1,1,1,1500.0,CE,40,0,0
0.8,0.9379058422299978,0,windows,INTERNET,0,873,0,0,1,1,1500.0,CB,50,6,0
0.4,0.0179858634715389,0,other,INTERNET,0,808,0,0,1,1,200.0,CD,20,6,0
0.7000000000000001,0.6201451978603569,0,other,INTERNET,1,1866,1,0,1,1,200.0,CD,30,2,0
0.5,0.8195613210427695,0,windows,INTERNET,0,3675,1,1,1,1,200.0,CA,20,0,0
0.4,0.8138486090200185,0,linux,INTERNET,0,865,0,1,0,1,200.0,CA,30,2,0
0.6000000000000001,0.8121323026602063,0,macintosh,INTERNET,1,4100,1,0,1,1,1500.0,CA,30,3,0
0.4,0.069076033307452,0,linux,INTERNET,1,601,1,0,1,1,200.0,CA,30,3,0
0.4,0.7120908597484586,0,linux,INTERNET,0,799,1,1,1,1,200.0,CF,50,6,0
0.9,0.3918826372235332,0,other,INTERNET,1,972,1,1,1,1,1000.0,CA,50,5,0
0.1,0.584973320950073,0,windows,INTERNET,0,1737,1,1,1,1,1500.0,CA,30,2,0
0.9,0.9006001600685687,0,windows,INTERNET,0,796,1,0,1,1,1000.0,CA,30,4,0
0.6000000000000001,0.6582245192841948,0,other,INTERNET,0,791,1,1,1,1,500.0,CB,50,3,0
0.3,0.1250549104832037,0,linux,INTERNET,0,2230,1,0,1,1,200.0,CF,30,5,0
0.1,0.7337562430589306,0,other,INTERNET,1,5545,1,0,1,1,200.0,CA,40,0,0
0.3,0.5050998307168331,0,windows,INTERNET,0,2571,1,1,1,1,1000.0,CA,50,0,0
0.9,0.284452886719096,0,linux,INTERNET,1,2181,0,1,1,1,500.0,CA,40,1,0
0.6000000000000001,0.9195182884528362,0,other,INTERNET,0,1041,1,0,1,0,1500.0,CA,50,4,0
0.1,0.3193628381548972,0,other,INTERNET,0,1335,1,0,1,1,200.0,CA,30,1,0
0.3,0.3760091845492345,0,other,INTERNET,1,1504,1,1,1,1,200.0,CA,20,4,0
0.9,0.0751922378187048,0,windows,INTERNET,0,2810,1,1,1,1,200.0,CB,40,3,0
0.7000000000000001,0.6302405483497823,0,windows,INTERNET,0,477,1,1,1,1,1500.0,CB,20,0,0
0.9,0.2527837758642631,0,linux,INTERNET,1,1022,1,0,1,1,200.0,CA,30,5,0
0.5,0.4755476867380769,0,linux,INTERNET,0,717,0,0,1,1,1000.0,CC,50,5,0
0.9,0.1367078638815471,0,other,INTERNET,1,1010,1,0,1,1,200.0,CA,30,1,0
0.5,0.0419671796190377,0,linux,INTERNET,1,291,0,1,1,1,200.0,CA,50,3,0
0.5,0.2054914493414806,0,other,INTERNET,0,928,1,0,1,1,200.0,CA,30,1,0
0.8,0.3606402126490385,0,linux,INTERNET,1,780,1,0,1,1,200.0,CF,30,4,0
0.8,0.5180565590110378,0,windows,INTERNET,1,4051,0,1,0,2,500.0,CB,40,3,0
0.6000000000000001,0.0740848086564324,1,linux,INTERNET,0,1426,1,1,1,1,1000.0,CB,30,7,0
0.6000000000000001,0.6822766760139937,0,windows,INTERNET,1,1276,0,0,1,1,200.0,CF,20,4,0
0.9,0.7679367201293442,0,windows,INTERNET,0,3228,1,0,1,1,1500.0,CA,30,3,0
0.4,0.0641217157084719,0,linux,INTERNET,1,1275,0,0,1,1,500.0,CA,20,2,0
0.3,0.3328213399652605,0,other,INTERNET,1,651,1,1,1,1,1000.0,CA,30,2,0
0.3,0.3280083463725342,0,windows,INTERNET,1,603,1,0,1,1,500.0,CA,30,1,0
0.7000000000000001,0.6127128601336013,0,linux,INTERNET,0,2273,0,1,1,1,500.0,CA,40,5,0
0.9,0.5536827183841689,0,other,INTERNET,0,1358,0,0,1,1,500.0,CB,10,4,0
0.9,0.86688017566927,0,windows,INTERNET,0,837,1,0,1,1,500.0,CA,20,3,0
0.2,0.119269328905901,0,windows,INTERNET,1,3187,0,1,1,1,200.0,CC,50,3,0
0.7000000000000001,0.5723039184649094,0,other,INTERNET,1,1616,1,0,1,1,200.0,CB,40,3,0
0.1,0.7385575305711086,1,linux,INTERNET,0,1924,1,0,1,1,200.0,CA,20,5,0
0.2,0.6039808232258942,0,macintosh,INTERNET,1,3326,1,0,1,1,200.0,CB,30,0,0
0.8,0.0600758616469505,0,linux,INTERNET,1,2747,1,1,1,1,500.0,CA,50,6,0
0.7000000000000001,0.4931472991306978,0,linux,INTERNET,1,707,1,1,1,1,200.0,CA,50,7,0
0.3,0.5359499306608323,0,windows,INTERNET,0,2158,0,0,1,1,200.0,CA,50,2,0
0.7000000000000001,0.1485475938644499,0,other,INTERNET,0,519,0,1,1,1,500.0,CA,40,6,0
0.8,0.5286630432360769,0,linux,INTERNET,1,1092,1,0,1,1,200.0,CA,30,1,0
0.4,0.0798672921365266,0,windows,INTERNET,0,2749,0,0,1,1,200.0,CA,30,5,0
0.4,0.749327157804324,0,other,INTERNET,1,2266,0,0,1,1,200.0,CA,20,1,0
0.6000000000000001,0.3343391225277255,0,other,INTERNET,0,1151,1,0,1,1,200.0,CA,30,2,0
0.7000000000000001,0.101015702167231,0,windows,INTERNET,1,1183,1,0,1,1,1500.0,CA,30,0,0
0.9,0.8966528439345293,0,windows,INTERNET,1,1229,0,0,1,1,1500.0,CA,40,3,0
0.6000000000000001,0.3796403093747037,0,other,INTERNET,1,1112,0,0,1,1,500.0,CA,30,3,0
0.9,0.1770640746166945,0,other,INTERNET,1,1048,1,0,1,1,1500.0,CA,50,2,0
0.3,0.3163214229700666,0,linux,INTERNET,1,820,1,1,1,1,500.0,CA,60,6,0
0.9,0.5443997931799103,0,other,INTERNET,0,960,0,1,1,1,200.0,CA,50,6,0
0.1,0.0964573530249201,0,linux,INTERNET,1,1121,1,0,1,1,200.0,CD,40,0,0
0.7000000000000001,0.8496035856541462,0,linux,INTERNET,0,973,1,1,1,1,500.0,CA,40,7,0
0.4,0.0934514461748981,0,macintosh,INTERNET,0,933,1,0,1,1,1000.0,CA,30,5,0
0.1,0.8676316515118881,1,windows,INTERNET,0,1446,0,0,1,1,1000.0,CA,30,4,0
0.3,0.680140929692751,0,other,INTERNET,0,934,1,0,1,1,200.0,CB,50,3,0
0.9,0.2487431526248645,0,other,INTERNET,0,835,1,1,1,1,1000.0,CA,20,5,0
0.6000000000000001,0.7740379208814363,0,windows,INTERNET,0,1929,0,0,1,1,200.0,CA,20,5,0
0.6000000000000001,0.2121040707935347,0,other,INTERNET,1,2272,0,0,1,1,200.0,CA,20,5,0
0.7000000000000001,0.3607029321575527,0,windows,INTERNET,0,1735,1,0,1,1,1000.0,CA,30,2,0
0.9,0.3234937608669346,0,linux,INTERNET,1,2257,0,0,1,1,1000.0,CA,30,5,0
0.1,0.8325190233077976,0,windows,INTERNET,0,1194,0,1,1,1,1500.0,CA,60,5,0
0.8,0.9905394721412808,0,other,INTERNET,0,2486,0,0,1,1,510.0,CA,20,4,0
0.8,0.8812120965729765,0,linux,INTERNET,1,2897,1,0,1,1,200.0,CA,40,0,0
0.1,0.1998370892672396,0,linux,INTERNET,1,2739,1,0,1,1,200.0,CD,30,2,0
0.6000000000000001,0.5804470151504721,0,other,INTERNET,0,121,1,0,1,1,490.0,CA,10,7,0
0.7000000000000001,0.8565113196739521,0,linux,INTERNET,0,1209,1,1,0,1,200.0,CF,40,1,0
0.5,0.5236258014231019,0,linux,INTERNET,0,979,1,0,1,1,200.0,CA,50,4,0
0.4,0.8717578361968826,1,linux,INTERNET,1,1544,0,1,1,2,1000.0,CA,40,1,0
0.9,0.8388481543714476,0,linux,INTERNET,1,1479,1,0,1,1,200.0,CA,20,7,0
0.4,0.2936355335673811,0,linux,INTERNET,1,1343,0,0,1,1,1000.0,CA,20,6,0
0.5,0.4390026504145261,0,other,INTERNET,0,602,1,1,0,1,200.0,CA,50,2,0
0.9,0.6079133942912315,0,windows,INTERNET,0,1049,0,0,1,1,500.0,CA,40,3,0
0.8,0.4963770301525433,0,linux,INTERNET,1,2525,1,0,1,1,200.0,CA,20,1,0
0.4,0.4099060978796496,0,linux,INTERNET,1,1976,0,0,1,1,200.0,CD,40,3,0
0.9,0.8885614832766583,0,linux,INTERNET,0,1084,1,0,1,1,200.0,CA,40,6,0
0.1,0.2947825086792955,0,other,INTERNET,0,569,0,0,1,1,200.0,CA,50,7,0
0.8,0.8221500462672835,0,linux,INTERNET,1,2783,0,0,1,1,1500.0,CA,40,5,0
0.7000000000000001,0.7350789047118736,0,windows,INTERNET,0,2303,1,0,1,1,200.0,CA,20,4,0
0.5,0.8630658426683167,0,linux,INTERNET,1,2619,1,0,1,1,510.0,CA,30,6,0
0.1,0.2554696038118555,0,linux,INTERNET,0,885,1,0,1,1,200.0,CA,40,6,0
0.5,0.4652807162261211,0,other,INTERNET,0,1098,1,0,1,1,200.0,CA,40,4,0
0.7000000000000001,0.598808428800148,0,other,INTERNET,1,3538,1,0,1,1,1000.0,CB,30,0,0
0.7000000000000001,0.3382815884896712,0,other,INTERNET,0,1318,1,1,1,1,1500.0,CA,40,3,0
0.8,0.8620267241286201,0,other,INTERNET,0,1109,1,0,1,1,500.0,CA,30,6,0
0.4,0.92517311600861,0,other,INTERNET,0,2467,1,1,0,1,200.0,CF,40,5,0
0.8,0.922727796186606,0,linux,INTERNET,1,1492,0,0,1,1,200.0,CB,20,1,0
0.3,0.3746608199731367,0,other,INTERNET,1,4356,1,0,1,1,200.0,CA,30,3,0
0.2,0.7706712957788971,0,other,INTERNET,1,1255,0,1,1,1,1000.0,CA,40,1,0
0.9,0.3346116014650413,0,other,INTERNET,0,1007,1,0,1,1,200.0,CA,30,2,0
0.9,0.8419997632576783,0,other,INTERNET,0,2426,1,1,0,1,200.0,CA,50,5,0
0.1,0.291272741137113,0,other,INTERNET,1,1783,1,1,0,1,500.0,CD,60,3,0
0.9,0.5314279933693187,0,other,INTERNET,0,1039,0,1,0,1,200.0,CA,40,6,0
0.9,0.7493423514025083,0,windows,INTERNET,1,2269,1,0,1,1,1000.0,CA,50,2,0
0.7000000000000001,0.6379181389859232,0,linux,INTERNET,1,758,1,1,1,1,1000.0,CA,20,5,0
0.7000000000000001,0.1613160014379602,0,linux,INTERNET,1,533,1,0,1,1,200.0,CB,40,1,0
0.9,0.5010410092109869,0,other,INTERNET,1,316,0,0,1,1,500.0,CA,30,7,0
0.9,0.8787628846003529,0,windows,INTERNET,0,2282,0,0,0,1,200.0,CC,40,3,0
0.7000000000000001,0.7911718159932909,0,linux,INTERNET,1,672,1,0,1,1,1500.0,CA,20,2,0
0.4,0.7844257392272355,0,other,INTERNET,0,1238,1,0,1,1,1500.0,CA,30,0,0
0.9,0.8496410288288939,0,linux,INTERNET,1,1029,1,1,1,1,200.0,CA,20,3,0
0.3,0.4874603908506848,0,other,INTERNET,1,1319,1,1,1,1,200.0,CA,40,1,0
0.2,0.4112780363686725,0,linux,INTERNET,0,884,1,1,1,1,200.0,CE,50,2,0
0.1,0.2645246328104136,0,macintosh,INTERNET,0,762,0,0,1,1,200.0,CA,40,5,0
0.1,0.8584723770585403,0,linux,INTERNET,0,2411,1,1,1,1,200.0,CB,30,1,0
0.9,0.5980642358530636,0,other,INTERNET,0,1243,1,0,1,1,500.0,CA,30,0,0
0.1,0.7282840358919953,0,other,INTERNET,1,707,1,0,1,1,200.0,CA,20,5,0
0.9,0.7906218826966386,0,macintosh,INTERNET,1,421,1,1,1,1,200.0,CA,20,0,0
0.8,0.8146586748914673,0,windows,INTERNET,1,179,0,1,1,1,200.0,CA,40,7,0
0.9,0.6647267004971975,0,windows,INTERNET,1,1915,0,1,1,1,500.0,CA,40,3,0
0.9,0.1544882515245833,0,macintosh,INTERNET,1,2135,0,0,1,1,500.0,CB,40,3,0
0.9,0.0545228930439538,0,windows,INTERNET,1,2347,0,0,1,1,1500.0,CA,30,5,0
0.2,0.8521497019466721,0,linux,INTERNET,1,957,0,1,1,1,200.0,CD,60,2,0
0.8,0.7959488701383223,0,linux,INTERNET,0,678,0,0,1,1,200.0,CA,20,7,0
0.1,0.4260311374271767,0,windows,INTERNET,0,1667,1,0,1,1,200.0,CA,30,2,0
0.1,0.0121570164297778,0,linux,INTERNET,1,768,0,1,0,1,1500.0,CA,50,7,0
0.8,0.1503001998577988,0,linux,INTERNET,1,2157,1,0,1,1,1000.0,CA,20,5,0
0.8,0.0790583767248099,0,linux,INTERNET,1,857,1,0,1,1,200.0,CB,40,6,0
0.9,0.7782572368110708,0,linux,INTERNET,1,1635,0,1,1,1,200.0,CA,40,4,0
0.8,0.5506433424457288,0,other,INTERNET,1,2261,1,0,1,1,990.0,CA,20,4,0
0.2,0.1070793328365044,0,windows,INTERNET,1,1583,0,0,1,1,500.0,CA,50,3,0
0.2,0.12146395875747,0,linux,INTERNET,0,3356,0,0,1,1,200.0,CA,20,3,0
0.8,0.9904145245479372,0,other,INTERNET,0,1236,1,0,1,1,200.0,CB,30,0,0
